date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:15	13234/13234	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b2f1ec-33b2-54a1dca429ead%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernote.eot?ad8d7e2d177d2473aecd9b35d16211fb	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernotef534.eot	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/summernote.css)
18:52:16	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:00%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-arrows-10.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:52:17	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:01%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:52:17	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:08%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10d41d.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:52:27	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:17%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.woff	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:52:27	13234/13234	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b2f1ec-33b2-54a1dca429ead%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernote.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernoted41d.eot	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/summernote.css)
18:52:28	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:18%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-10.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:52:38	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:27%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:52:40	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:30%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10d41d.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:52:40	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:30%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:52:53	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:37%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:52:53	8332/8332	---M--	200	added ('OK')	application/x-font-woff	etag:%223a30fe8-208c-54a1dc8613682%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernote.woff?ad8d7e2d177d2473aecd9b35d16211fb	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernote.1f5f534.delayed	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/summernote.css)
18:53:00	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223abd06c-3eee-53c7155711a80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10d41d.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:07	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:52:53%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-ecommerce-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:07	13048/13048	---M--	200	added ('OK')	text/plain	etag:%223a30f6f-32f8-54a1dc853a8f7%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernote.ttf?ad8d7e2d177d2473aecd9b35d16211fb	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernote.1f6f534.delayed	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/summernote.css)
18:53:10	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:00%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:11	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:07%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10d41d.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:11	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:09%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-music-10.woff	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:11	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:10%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-software-10.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-software-10.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:12	201/201	---M--	200	added ('OK')	image/png	etag:%22252b3f3-c9-54a136937b375%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_both.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_both.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/jquery.dataTables.min.css)
18:53:13	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:11%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-software-10.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-software-10.woff	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:20	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:12%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-weather-10.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-weather-10d41d.eot	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:20	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:12%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-software-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-software-10.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:20	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:13%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-weather-10.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/less/icons/linea-icons/fonts/linea-weather-10.ttf	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/css/style.css)
18:53:22	160/160	---M--	200	added ('OK')	image/png	etag:%22252b3ed-a0-54a136927af75%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_asc.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_asc.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/jquery.dataTables.min.css)
18:53:23	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:22%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/multiselect/img/switch.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/multiselect/img/switch.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/multiselect/css/multi-select.css)
18:53:23	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:22%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jquery-asColorPicker-master/images/saturation.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jquery-asColorPicker-master/images/saturation.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jquery-asColorPicker-master/css/asColorPicker.css)
18:53:23	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:22%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/x-editable/dist/bootstrap3-editable/img/clear.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/x-editable/dist/bootstrap3-editable/img/clear.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css)
18:53:23	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:23%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernote.eot?ad8d7e2d177d2473aecd9b35d16211fb	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernotef534.eot	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/summernote.css)
18:53:24	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:23%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernote.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/font/summernoted41d.eot	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/summernote/dist/summernote.css)
18:53:25	158/158	---M--	200	added ('OK')	image/png	etag:%22252b3f5-9e-54a13693c380c%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_desc.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_desc.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/jquery.dataTables.min.css)
18:53:26	148/148	---M--	200	added ('OK')	image/png	etag:%22252b3f1-94-54a13692e843c%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_asc_disabled.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_asc_disabled.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/jquery.dataTables.min.css)
18:53:27	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:26%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_desc.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_desc.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/jquery.dataTables.min.css)
18:53:34	146/146	---M--	200	added ('OK')	image/png	etag:%22252b3fb-92-54a1369447857%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_desc_disabled.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/sort_desc_disabled.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/datatables/jquery.dataTables.min.css)
18:53:42	4824/4824	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f1cb8b-12d8-53a44b3021ac0%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.eot	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.eot	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/footable.core.css)
18:53:43	4824/4824	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f1cb8b-12d8-53a44b3021ac0%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footabled41d.eot	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/footable.core.css)
18:53:43	4016/4016	---M--	200	added ('OK')	application/x-font-woff	etag:%222f1cb8f-fb0-53a44b34e6600%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.woff	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/footable.core.css)
18:53:52	4656/4656	---M--	200	added ('OK')	text/plain	etag:%222f1cb8e-1230-53a44b32fe180%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.ttf	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.ttf	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/footable.core.css)
18:53:54	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:46%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.eot?	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footabled41d.eot	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/footable.core.css)
18:53:54	398/398	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:46%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.woff	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.woff	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/footable.core.css)
18:53:54	13095/13095	---M--	200	added ('OK')	image/svg+xml	etag:%222f1cb8c-3327-53a44b3115d00%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.svg	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/fonts/footable.svg	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/footable/css/footable.core.css)
18:53:56	7006/7006	---M--	200	added ('OK')	image/png	etag:%223b1d6ce-1b5e-54a1d34d1dfd2%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_444444_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_444444_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:53:57	7074/7074	---M--	200	added ('OK')	image/png	etag:%223b1d6cf-1ba2-54a1d34d1f49a%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_555555_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_555555_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:53:59	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:53:57%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_444444_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_444444_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:53:59	6313/6313	---M--	200	added ('OK')	image/png	etag:%223b1d754-18a9-54a1d350db3d0%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_ffffff_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_ffffff_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:54:00	4676/4676	---M--	200	added ('OK')	image/png	etag:%223ad7027-1244-54a1d363c279e%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_777620_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_777620_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:54:03	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:54:01%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_ffffff_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_ffffff_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:54:04	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:54:02%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_777620_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_777620_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:54:04	4632/4632	---M--	200	added ('OK')	image/png	etag:%223b1d735-1218-54a1d34f9eee8%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_cc0000_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_cc0000_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:54:05	7013/7013	---M--	200	added ('OK')	image/png	etag:%223b1d6e7-1b65-54a1d34e50e00%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_777777_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_777777_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:54:08	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:54:05%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_cc0000_256x240.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/images/ui-icons_cc0000_256x240.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/jqueryui/jquery-ui.min.css)
18:54:08	344/344	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Jul%202017%2010:54:07%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/owl.carousel/owl.video.play.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/owl.carousel/owl.video.play.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/owl.carousel/owl.carousel.min.css)
18:54:09	373/373	---M--	200	added ('OK')	image/svg+xml	etag:%222f1cbe6-175-53aa7c1ec6dc0%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/horizontal-timeline/img/cd-arrow.svg	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/horizontal-timeline/img/cd-arrow.svg	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/horizontal-timeline/css/horizontal-timeline.css)
18:54:11	0/-1	---M--	404	error ('')			http://eliteadmin.themedesigner.in/demos/eliteadmin-material/www.youtube.com/watch?v=sK7riqg2mr4	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/www.youtube.com/watch7d1c.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/lightbox.html)
18:54:12	15355/15355	---M--	200	added ('OK')	image/png	etag:%223b483f4-3bfb-54a1d6b21930b%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/ion-rangeslider/img/sprite-skin-modern.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/ion-rangeslider/img/sprite-skin-modern.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/ion-rangeslider/css/ion.rangeSlider.skinModern.css)
18:54:18	1114/1114	---M--	200	added ('OK')	image/png	etag:%22923d1e5-45a-547ed3a0da51e%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/minimal.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/minimal.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/_all.css)
18:54:21	1410/1410	---M--	200	added ('OK')	image/png	etag:%22923d31e-582-547ed3a1b71b7%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/minimal@2x.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/minimal@2x.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/_all.css)
18:54:21	1130/1130	---M--	200	added ('OK')	image/png	etag:%22923d5f2-46a-547ed3a730e6b%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/red.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/red.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/_all.css)
18:54:22	1410/1410	---M--	200	added ('OK')	image/png	etag:%22923d606-582-547ed3a7e706e%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/red@2x.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/red@2x.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/_all.css)
18:54:24	398/398	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2027%20Jul%202017%2010:54:22%20GMT	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/red.png	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/red.png	(from http://eliteadmin.themedesigner.in/demos/plugins/bower_components/icheck/skins/minimal/_all.css)
